task_id,level,question,solution,created_at,knowledge_area_ordering,knowledge_area_addition,knowledge_area_subtraction,knowledge_area_multiplication,knowledge_area_division
4bd5bebb-3b81-4e9e-9e1a-2cd7dd7e7244,Low,Hitunglah: $$\frac{2}{3}$$ + $$1$$,$$1\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
4be4e469-216d-453f-b6e8-f66ad1ab2e7c,Low,Hitunglah: $$4$$ + $$1\frac{2}{7}$$,$$5\frac{2}{7}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
4c0fdda9-c978-491d-9bb6-1b2d74878daf,Low,Hitunglah: $$4\frac{1}{2}$$ - $$\frac{2}{3}$$,$$3\frac{5}{6}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
4c4ac97d-38ac-46ac-84a8-a5cb3fd9206a,Low,Hitunglah: $$\frac{2}{5}$$ \div $$\frac{1}{2}$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
4c7085e1-6d5d-428b-897c-68daa07421fc,Low,Hitunglah: $$1\frac{2}{3}$$ + $$2\frac{1}{6}$$,$$3\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4c84a49e-45b0-440c-bef3-6cf56678deb9,Low,Hitunglah: $$\frac{1}{2}$$ \div $$\frac{5}{8}$$,$$\frac{4}{5}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
4caadeb4-73c5-47e5-9ae5-545143ef964c,Low,Hitunglah: $$1\frac{5}{7}$$ + $$2\frac{3}{7}$$,$$4\frac{1}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4cb26ba3-c30a-40fd-bffb-db7682b074be,Low,Hitunglah: $$5$$ \times $$1$$,$$5$$,2026-02-24 12:21:20.772155,false,false,false,true,false
4cb769d9-854d-47b2-8672-470d4131b383,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{3}{5}$$, $$\frac{1}{2}$$, $$\frac{5}{9}$$","$$1\frac{3}{5}$$, $$\frac{5}{9}$$, $$\frac{1}{2}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
4cc6a3d6-83fd-4975-a367-5ce2d7e923fc,High,Hitunglah: $$9$$ \div $$2\frac{1}{2}$$ \div $$1$$,$$3\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
4d127bc3-7622-4eae-ad1b-788ebcee0bec,Low,Hitunglah: $$2\frac{1}{3}$$ + $$1\frac{1}{2}$$,$$3\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4d821d08-da8b-4676-88ab-e91603b0c9ed,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{7}{8}$$, $$1\frac{1}{8}$$, $$\frac{2}{3}$$, $$\frac{1}{2}$$","$$\frac{1}{2}$$, $$\frac{2}{3}$$, $$\frac{7}{8}$$, $$1\frac{1}{8}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
4e32bb93-db36-49d4-9750-996a70402457,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{9}{10}$$, $$\frac{2}{5}$$, $$2\frac{1}{4}$$, $$\frac{4}{5}$$","$$\frac{2}{5}$$, $$\frac{4}{5}$$, $$1\frac{9}{10}$$, $$2\frac{1}{4}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
4e3ebb57-1eb7-48f4-8072-da21c63ae75d,High,Hitunglah: $$2\frac{1}{5}$$ + $$2\frac{2}{5}$$ + $$4\frac{2}{5}$$,$$9$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4e5b356f-9063-4738-8c91-d2b78f4f3c7a,Low,Hitunglah: $$1\frac{1}{4}$$ + $$2$$,$$3\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
4e82ab64-3e9e-47c9-81a0-e671457c3534,Low,Hitunglah: $$4\frac{2}{7}$$ + $$2\frac{1}{7}$$,$$6\frac{3}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4e9b08d6-5429-4535-8f2b-27fa595b1e72,High,Hitunglah: $$4\frac{1}{3}$$ + $$3\frac{1}{3}$$ + $$1\frac{5}{6}$$,$$9\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
4f66dbb4-a485-40ee-9887-f4d5bf1426f7,High,Hitunglah: $$1$$ \times $$\frac{7}{10}$$ + $$\frac{4}{5}$$,$$1\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,true,false,true,false
4f81a25b-ccf1-43d9-9b76-534074e17040,Low,Hitunglah: $$2\frac{1}{4}$$ \div $$\frac{5}{6}$$,$$2\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
4f981171-b331-4d88-b67f-460425d3cbf6,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1$$, $$5$$, $$1\frac{1}{2}$$, $$\frac{1}{7}$$","$$5$$, $$1\frac{1}{2}$$, $$1$$, $$\frac{1}{7}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
4fb2f6e9-b092-459a-927a-946781349f2e,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$4$$, $$2$$, $$1$$","$$1$$, $$2$$, $$4$$",2026-02-24 12:21:19.677503,true,false,false,false,false
4fcffc8d-3b5d-476b-b92d-35f73bd9978c,Low,Hitunglah: $$2\frac{2}{3}$$ \times $$3$$,$$8$$,2026-02-24 12:21:19.677503,false,false,false,true,false
4fd43e92-0cb6-4dd1-8571-d40797b4d138,Low,Hitunglah: $$7$$ + $$1\frac{3}{7}$$,$$8\frac{3}{7}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
4fd7e1df-fb30-47c2-82f6-683faddb90ec,Low,Hitunglah: $$1$$ - $$\frac{3}{4}$$,$$\frac{1}{4}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
50027bf2-f5cf-4e6c-892c-4ebc5aaba0fc,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$2\frac{1}{10}$$, $$2$$, $$1$$, $$\frac{4}{5}$$","$$2\frac{1}{10}$$, $$2$$, $$1$$, $$\frac{4}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
502df36c-ad75-491d-8681-6cea309c8052,Low,Manakah yang lebih besar: $$\frac{5}{7}$$ atau $$\frac{1}{2}$$?,$$\frac{5}{7}$$,2026-02-24 12:21:20.772155,true,false,false,false,false
503fad0a-d61c-45ba-85bb-659c67505442,Low,Hitunglah: $$5\frac{1}{3}$$ + $$1\frac{1}{3}$$,$$6\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
50558696-89cb-41b3-bd98-648c11dd2baa,High,Hitunglah: $$1\frac{1}{2}$$ + $$1\frac{1}{2}$$ \div $$2$$,$$2\frac{1}{4}$$,2026-02-24 12:21:20.772155,false,true,false,false,true
505b30a1-d4fa-4914-ae17-1803b64728e0,Low,Hitunglah: $$1\frac{3}{7}$$ \times $$\frac{3}{5}$$,$$\frac{6}{7}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
5067ed6a-1c09-4f3f-baad-0c6f3559ee59,Low,Manakah yang lebih besar: $$3$$ atau $$\frac{1}{5}$$?,$$3$$,2026-02-24 12:21:19.677503,true,false,false,false,false
50a05c8e-5996-47e1-8916-004154b7217f,Low,Hitunglah: $$3\frac{2}{3}$$ + $$4\frac{1}{6}$$,$$7\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
50f22f62-2cbd-4b72-9924-dcb5f94d4372,Low,"Ibu membeli $$\frac{2}{5}$$ liter minyak goreng. Jika digunakan $$\frac{1}{5}$$ liter untuk memasak, berapa liter yang masih tersisa?",$$\frac{1}{5}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
5138ed3a-fa75-435a-ba1b-5e49fe3b8bb9,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1\frac{1}{2}$$, $$3$$, $$\frac{5}{6}$$, $$\frac{4}{7}$$","$$3$$, $$1\frac{1}{2}$$, $$\frac{5}{6}$$, $$\frac{4}{7}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
51631e63-1788-4e2c-9361-5dbe0755b06e,Low,Hitunglah: $$2\frac{1}{3}$$ + $$1$$,$$3\frac{1}{3}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
516697d8-9259-4ce0-9015-898d62029db3,Low,Hitunglah: $$4\frac{1}{2}$$ \times $$\frac{1}{3}$$,$$1\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
51df9c76-87be-4923-8ba0-c61f3556d7b0,Low,Hitunglah: $$4\frac{2}{5}$$ + $$5\frac{4}{5}$$,$$10\frac{1}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
520107a5-5480-4bf5-99fa-9cb2c71e179e,Low,Hitunglah: $$4\frac{1}{5}$$ + $$4\frac{2}{5}$$,$$8\frac{3}{5}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
520c2111-c3c1-469d-98b7-eae3d0ed6663,Low,Hitunglah: $$1\frac{7}{9}$$ \times $$\frac{3}{4}$$,$$1\frac{1}{3}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
523c605b-aa2f-4124-9b0b-b7340ca47523,Low,Hitunglah: $$5\frac{3}{5}$$ - $$1$$,$$4\frac{3}{5}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
5267d104-bf49-4b90-a930-ca1a640246c9,Low,Manakah yang lebih besar: $$1\frac{1}{2}$$ atau $$\frac{2}{7}$$?,$$1\frac{1}{2}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
52a833d3-3297-4e6e-b014-1f337d0fd321,High,Hitunglah: $$2\frac{2}{9}$$ + $$1\frac{4}{9}$$ + $$1\frac{5}{9}$$,$$5\frac{2}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5349a43a-4147-4698-87f8-b25641a047ff,Low,Hitunglah: $$1\frac{1}{8}$$ \div $$\frac{3}{10}$$,$$3\frac{3}{4}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
535e3dbd-fe9d-47d2-8eea-4ad7363deb32,High,Hitunglah: $$1\frac{2}{3}$$ - $$1\frac{2}{3}$$ \div $$3\frac{1}{3}$$,$$1\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
53e97bd7-0beb-451b-807b-cd279c03d2bb,High,Hitunglah: $$1\frac{5}{7}$$ + $$4\frac{2}{7}$$ + $$3\frac{3}{7}$$,$$9\frac{3}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
555522ee-a349-4b06-8da8-ead4ad69afe3,Low,Hitunglah: $$\frac{1}{3}$$ + $$\frac{5}{9}$$,$$\frac{8}{9}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
557ea750-aca5-42c7-9e4c-d8d55e2dd5b8,Low,Manakah yang lebih besar: $$1\frac{2}{5}$$ atau $$2\frac{2}{3}$$?,$$2\frac{2}{3}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
558629eb-6c5d-4749-b9c9-fce149913a04,Low,Hitunglah: $$4\frac{2}{5}$$ \times $$1$$,$$4\frac{2}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
55d37c4a-b793-4c08-8fc8-0381cab10a78,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$1$$, $$2$$, $$\frac{1}{8}$$","$$2$$, $$1$$, $$\frac{1}{8}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
55e2e235-a116-494b-8994-bed6cd69899b,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$2\frac{3}{5}$$, $$10$$, $$1\frac{1}{3}$$","$$10$$, $$2\frac{3}{5}$$, $$1\frac{1}{3}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
55e92d6a-09bc-49df-8996-bb4ce03cbb91,Low,Hitunglah: $$\frac{7}{9}$$ \times $$3$$,$$2\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
56341829-2f59-496d-817d-3e6ff9cbe314,Low,Hitunglah: $$\frac{1}{2}$$ + $$1\frac{1}{4}$$,$$1\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
563c59af-1856-4ca6-99bf-c6754d335d81,Low,Hitunglah: $$\frac{7}{9}$$ + $$1$$,$$1\frac{7}{9}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
564a29ec-7b9c-4f4a-a9fb-1904f478aa99,Low,Hitunglah: $$3\frac{4}{9}$$ + $$4\frac{5}{9}$$,$$8$$,2026-03-02 04:35:26.287887,false,true,false,false,false
56bbd37b-d7a9-4f6a-8ea1-3fadbd7ad8bd,Low,Hitunglah: $$2$$ \div $$1$$,$$2$$,2026-02-24 12:21:19.677503,false,false,false,false,true
56de3b23-c6c7-487d-b465-c468348a32f2,Low,Hitunglah: $$\frac{7}{9}$$ \times $$6$$,$$4\frac{2}{3}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
56f5557b-8231-4815-b6db-de1e74b1236f,Low,Hitunglah: $$4\frac{1}{5}$$ + $$1\frac{1}{10}$$,$$5\frac{3}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
57c8e812-fef9-4c6c-910b-f38ef12c2380,Low,"Dari $$20$$ siswa di kelas, $$15$$ membawa bekal dari rumah. Pecahan siswa yang membawa bekal adalah:",$$\frac{15}{20}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
586eec1f-be39-43fe-9a62-115a8c589bb3,High,Hitunglah: $$6$$ \div $$1\frac{1}{5}$$ - $$2\frac{1}{2}$$,$$2\frac{1}{2}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
589b507d-ed4a-4b82-aacd-b42525f5acc0,Low,Hitunglah: $$9$$ \div $$3\frac{1}{3}$$,$$2\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
58bb68e9-41a0-45e0-ae5e-e4fd856e72c7,Low,Hitunglah: $$4\frac{3}{4}$$ + $$5$$,$$9\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
58c60e33-64c5-4493-892e-96c1ec300e68,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{4}{7}$$, $$3\frac{7}{8}$$, $$\frac{3}{7}$$","$$3\frac{7}{8}$$, $$\frac{4}{7}$$, $$\frac{3}{7}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
58fcab7b-7828-4658-8910-f38d1cbcf1f2,Low,Hitunglah: $$1\frac{1}{5}$$ \div $$2$$,$$\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
58fe5346-1250-4c2d-b1d5-632bc75c34df,High,Hitunglah: $$2\frac{2}{9}$$ + $$1\frac{4}{9}$$ + $$4\frac{5}{9}$$,$$8\frac{2}{9}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
594555fe-e823-4b57-bb70-a3e3b4c937a4,Low,Hitunglah: $$\frac{1}{2}$$ \div $$1$$,$$\frac{1}{2}$$,2026-02-24 12:21:19.677503,false,false,false,false,true
597b80d7-91d3-472d-831c-b511407403f5,Low,Hitunglah: $$3\frac{1}{2}$$ + $$3\frac{1}{2}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5997e883-609f-45d8-8dde-4cc11bb96385,Low,Hitunglah: $$8$$ - $$\frac{3}{10}$$,$$7\frac{7}{10}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
599fd09b-5acd-44a7-9ce8-73d4d44f8307,High,Hitunglah: $$\frac{7}{8}$$ - $$\frac{3}{4}$$ \times $$3\frac{2}{3}$$,$$-2\frac{7}{8}$$,2026-02-24 12:21:20.772155,false,false,true,true,false
59b6c1af-ae69-4c77-9d0e-e20f1d127f62,Low,Hitunglah: $$3$$ + $$1$$,$$4$$,2026-02-24 12:21:19.677503,false,true,false,false,false
59d7a767-b4ae-443a-999f-e44645b20efc,Low,Manakah yang lebih besar: $$\frac{1}{2}$$ atau $$1\frac{2}{5}$$?,$$1\frac{2}{5}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
59f204ef-d01e-4e5f-bf52-cc49fa366f05,Low,Hitunglah: $$1\frac{4}{9}$$ + $$2\frac{2}{9}$$,$$3\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5a823d54-206d-4db7-9cdc-6610a41d66fd,Low,Manakah yang lebih besar: $$5$$ atau $$\frac{9}{10}$$?,$$5$$,2026-02-24 12:21:19.677503,true,false,false,false,false
5a9bbe83-9d69-4d0f-b0cc-4b49250dcf22,Low,Hitunglah: $$2\frac{1}{3}$$ + $$4\frac{2}{3}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5ad60c95-e737-4e69-a9c1-6acee91ff63c,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{2}{3}$$, $$1\frac{2}{5}$$, $$\frac{2}{5}$$, $$\frac{1}{3}$$","$$\frac{1}{3}$$, $$\frac{2}{5}$$, $$1\frac{2}{5}$$, $$1\frac{2}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
5afc275a-a24d-400a-a036-1022d7470f8e,Low,Manakah yang lebih besar: $$1\frac{1}{9}$$ atau $$\frac{3}{7}$$?,$$1\frac{1}{9}$$,2026-02-24 12:21:19.677503,true,false,false,false,false
5b761524-a722-4a58-8139-392faa48128a,Low,Hitunglah: $$4$$ + $$1\frac{1}{3}$$,$$5\frac{1}{3}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
5ba0b553-95c0-406e-b3a6-b4bdae684c41,High,Hitunglah: $$\frac{5}{6}$$ - $$1$$ - $$3\frac{1}{2}$$,$$-4\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
5bbdde57-6a66-4bac-a5c1-5a057ec27cb6,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$2\frac{1}{4}$$, $$1$$, $$5\frac{7}{10}$$, $$\frac{3}{4}$$","$$\frac{3}{4}$$, $$1$$, $$2\frac{1}{4}$$, $$5\frac{7}{10}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
5bd1f8bf-465b-4120-b0a4-5dbcddd5895d,Low,Hitunglah: $$7$$ \div $$2\frac{2}{3}$$,$$2\frac{5}{8}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
5c391723-bb3a-4a48-8849-191c467b335a,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{1}{5}$$, $$1\frac{4}{5}$$, $$\frac{1}{2}$$, $$\frac{4}{5}$$","$$1\frac{4}{5}$$, $$\frac{4}{5}$$, $$\frac{1}{2}$$, $$\frac{1}{5}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
5c445359-ae56-4ee2-b70d-33412ffd8d61,High,Hitunglah: $$2$$ - $$10$$ \times $$1$$,$$-8$$,2026-02-24 12:21:20.772155,false,false,true,true,false
5cd071fb-eb13-4bf7-87d1-45d529734b3e,High,Hitunglah: $$1\frac{1}{2}$$ \times $$2$$ \times $$1\frac{2}{7}$$,$$3\frac{6}{7}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
5d14c4b6-0f06-4863-a877-79d64d6fd508,Low,Hitunglah: $$8$$ \times $$\frac{3}{4}$$,$$6$$,2026-02-24 12:21:20.772155,false,false,false,true,false
5d2b2350-eb83-4b2b-857d-f411f09f975f,High,Hitunglah: $$1\frac{3}{5}$$ \times $$2$$ + $$\frac{2}{5}$$,$$3\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,true,false,true,false
5d36dce8-8394-4e33-8746-89a176460cd2,High,Riko memiliki sebatang cokelat yang dibagi menjadi $$10$$ bagian. Ia memakan $$4$$ bagian dan memberikan $$3$$ bagian kepada temannya. Berapa bagian cokelat yang masih tersisa?,$$\frac{3}{10}$$,2026-02-24 12:21:20.772155,false,true,true,false,false
5d416da9-2931-4d4e-9513-696f11a0c46f,Low,Hitunglah: $$3\frac{1}{9}$$ \times $$\frac{1}{4}$$,$$\frac{7}{9}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
5d54f1fb-6dfa-43ca-836e-dc2901c75052,Low,"Sebuah kolam diisi $$\frac{2}{5}$$ bagian air di pagi hari, lalu ditambah lagi $$\frac{1}{5}$$ bagian di sore hari. Berapa bagian kolam yang sudah terisi air?",$$\frac{3}{5}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
5d6e5c06-3181-40d9-b493-d680f6834470,Low,Hitunglah: $$\frac{4}{5}$$ \times $$2$$,$$1\frac{3}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
5d7eca24-9140-4cad-94fb-d868a5829d36,Low,Hitunglah: $$5\frac{1}{2}$$ + $$1\frac{1}{2}$$,$$7$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5d85b641-acb3-4c7a-b891-6ab7e14f96af,High,Hitunglah: $$1\frac{1}{6}$$ - $$2\frac{1}{2}$$ - $$\frac{1}{3}$$,$$-2\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,false,true,false,false
5db314a6-4fd2-4818-8c23-831a3f9b2964,Low,Hitunglah: $$3\frac{1}{3}$$ + $$3\frac{1}{3}$$,$$6\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5db37bf6-e03c-485b-b2a8-83ff1640090b,High,Hitunglah: $$3\frac{1}{2}$$ + $$4\frac{1}{3}$$ + $$1\frac{2}{3}$$,$$9\frac{1}{2}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5db78f87-178d-4955-9828-4b00380b8638,Low,Hitunglah: $$\frac{1}{6}$$ + $$1$$,$$1\frac{1}{6}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
5ddcf809-ef4f-4265-b82c-509bad27d804,High,Hitunglah: $$3\frac{5}{7}$$ + $$5\frac{2}{7}$$ + $$1\frac{2}{7}$$,$$10\frac{2}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5dfdcf52-851f-417d-ad9b-b7ce23cce64d,High,Hitunglah: $$5\frac{1}{6}$$ + $$1\frac{1}{6}$$ + $$3\frac{1}{2}$$,$$9\frac{5}{6}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5e2b9bc3-f51f-420a-90fb-1093153d3ba5,High,Hitunglah: $$2\frac{1}{4}$$ + $$1\frac{1}{8}$$ + $$2\frac{1}{4}$$,$$5\frac{5}{8}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5e358889-d2a2-4811-8bea-df0502a46a41,Low,Dalam sebuah kotak terdapat $$12$$ kelereng. $$4$$ kelereng berwarna merah. Berapa pecahan kelereng yang berwarna merah?,$$\frac{4}{12}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
5e75c97a-1f1c-4362-949a-8b576238f401,Low,Hitunglah: $$2\frac{1}{2}$$ + $$3\frac{5}{6}$$,$$6\frac{1}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5e886356-c564-47e8-8db0-74700b73ee25,Low,Manakah yang lebih besar: $$1\frac{1}{3}$$ atau $$2$$?,$$2$$,2026-02-24 12:21:19.677503,true,false,false,false,false
5ebafcd3-e41c-458d-af98-dd7cb0b06ff2,Low,Hitunglah: $$1\frac{1}{5}$$ + $$5\frac{1}{10}$$,$$6\frac{3}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5eddb596-5817-400b-be65-2a43d306ad51,High,Hitunglah: $$2$$ + $$3\frac{2}{3}$$ + $$2$$,$$7\frac{2}{3}$$,2026-02-24 12:21:20.772155,false,true,false,false,false
5f9fc77f-5d02-4adc-b908-1a7aa66eec7c,Low,"Sebanyak $$5,5$$ kg gula dibungkus dalam kantong $$\frac{1}{4}$$ kg. Berapa kantong diperlukan?",$$22 \text{ buah}$$,2026-02-24 12:21:20.772155,false,false,false,false,true
5fc1ba03-dd37-403b-b20f-8cbaad15ace4,Low,Hitunglah: $$3\frac{2}{7}$$ + $$4\frac{2}{7}$$,$$7\frac{4}{7}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
5fca60b0-c604-423b-a9af-237c6a903746,High,Hitunglah: $$1\frac{1}{5}$$ \times $$\frac{2}{3}$$ \times $$\frac{5}{7}$$,$$\frac{4}{7}$$,2026-02-24 12:21:20.772155,false,false,false,true,false
603f4c3d-6902-40a0-aa40-f06dd98cf18b,Low,Hitunglah: $$\frac{1}{2}$$ + $$2\frac{1}{4}$$,$$2\frac{3}{4}$$,2026-02-24 12:21:19.677503,false,true,false,false,false
6060a6d2-dc63-4a92-886f-378964d37a11,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{1}{3}$$, $$2\frac{1}{2}$$, $$\frac{1}{2}$$","$$\frac{1}{3}$$, $$\frac{1}{2}$$, $$2\frac{1}{2}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
607f59eb-6651-49f1-97fa-22289eeda2e9,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$3$$, $$6$$, $$1$$","$$1$$, $$3$$, $$6$$",2026-02-24 12:21:19.677503,true,false,false,false,false
6082eb6c-ec09-4753-b634-ca0520f00a5b,High,Hitunglah: $$3\frac{3}{8}$$ + $$1\frac{1}{8}$$ + $$3\frac{1}{2}$$,$$8$$,2026-03-02 04:35:26.287887,false,true,false,false,false
6084fe9b-4738-462a-9972-d42f0a6b4bd0,Low,Hitunglah: $$2$$ \times $$\frac{2}{5}$$,$$\frac{4}{5}$$,2026-02-24 12:21:19.677503,false,false,false,true,false
60930174-f888-4e12-be2d-7943a3e8bc7e,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$\frac{1}{4}$$, $$1\frac{1}{2}$$, $$1\frac{3}{4}$$","$$\frac{1}{4}$$, $$1\frac{1}{2}$$, $$1\frac{3}{4}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
60af2c2b-f11e-4684-bdb6-ed775a353188,Low,Hitunglah: $$3\frac{7}{10}$$ - $$\frac{2}{5}$$,$$3\frac{3}{10}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
610bdfce-802d-4ba9-bec2-79ca6643e6c4,High,Hitunglah: $$3\frac{1}{5}$$ + $$4\frac{2}{5}$$ + $$3\frac{1}{10}$$,$$10\frac{7}{10}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
6135fbaf-1210-4b0f-b988-657af0a33c22,High,Hitunglah: $$3\frac{2}{3}$$ + $$1\frac{2}{3}$$ + $$3\frac{1}{3}$$,$$8\frac{2}{3}$$,2026-03-02 04:35:26.287887,false,true,false,false,false
613d3216-2bba-4344-8635-c81944bb01b9,Low,Hitunglah: $$\frac{9}{10}$$ - $$\frac{4}{5}$$,$$\frac{1}{10}$$,2026-02-24 12:21:19.677503,false,false,true,false,false
61456d8a-f443-4ca3-8265-fbb4b9749462,High,Hitunglah: $$3$$ - $$1\frac{1}{4}$$ \div $$1$$,$$1\frac{3}{4}$$,2026-02-24 12:21:20.772155,false,false,true,false,true
61af4ccf-4eb2-468e-9414-e9af7e18aaa3,Low,"Urutkan pecahan berikut dari terbesar ke terkecil: $$\frac{4}{7}$$, $$3\frac{1}{3}$$, $$\frac{1}{3}$$, $$1$$","$$3\frac{1}{3}$$, $$1$$, $$\frac{4}{7}$$, $$\frac{1}{3}$$",2026-02-24 12:21:19.677503,true,false,false,false,false
62727918-cb77-4553-9fe1-b78ef4ac2f26,Low,"Urutkan pecahan berikut dari terkecil ke terbesar: $$1\frac{1}{8}$$, $$\frac{4}{9}$$, $$\frac{3}{10}$$","$$\frac{3}{10}$$, $$\frac{4}{9}$$, $$1\frac{1}{8}$$",2026-02-24 12:21:20.772155,true,false,false,false,false
62a01baf-f077-40d7-bb2c-a920b0972c65,Low,Hitunglah: $$5\frac{1}{2}$$ + $$2\frac{1}{2}$$,$$8$$,2026-03-02 04:35:26.287887,false,true,false,false,false
